Date,Centre_Name,Commodity_Name,Price
19-11-2014,ITANAGAR,Potato,NA
19-11-2014,GUWAHATI,Potato,28
19-11-2014,SHILLONG,Potato,27
19-11-2014,AIZWAL,Potato,45
19-11-2014,DIMAPUR,Potato,NA
19-11-2014,AGARTALA,Potato,28
19-11-2014,VIJAYWADA,Potato,32
19-11-2014,VISAKHAPATNAM,Potato,34
19-11-2014,BENGALURU,Potato,NA
19-11-2014,DHARWAD,Potato,33
19-11-2014,T.PURAM,Potato,40
19-11-2014,ERNAKULAM,Potato,40
19-11-2014,KOZHIKODE,Potato,33
19-11-2014,PUDUCHERRY,Potato,38
19-11-2014,CHENNAI,Potato,32
19-11-2014,DINDIGUL,Potato,30
19-11-2014,THIRUCHIRAPALLI,Potato,35
19-11-2014,COIMBATORE,Potato,35
19-11-2014,TIRUNELVELI,Potato,34
19-11-2014,HYDERABAD,Potato,35
20-11-2014,CHANDIGARH,Potato,28
20-11-2014,DELHI,Potato,30
20-11-2014,HISAR,Potato,22
20-11-2014,KARNAL,Potato,29
20-11-2014,PANCHKULA,Potato,25
20-11-2014,GURGAON,Potato,30
20-11-2014,SHIMLA,Potato,30
20-11-2014,MANDI,Potato,29
20-11-2014,SRINAGAR,Potato,35
20-11-2014,JAMMU,Potato,30
20-11-2014,AMRITSAR,Potato,35
20-11-2014,LUDHIANA,Potato,28
20-11-2014,BATHINDA,Potato,25
20-11-2014,LUCKNOW,Potato,NA
20-11-2014,KANPUR,Potato,30
20-11-2014,VARANASI,Potato,30
20-11-2014,AGRA,Potato,30
20-11-2014,DEHRADUN,Potato,30
20-11-2014,RAIPUR,Potato,30
20-11-2014,PANAJI,Potato,40
20-11-2014,AHMEDABAD,Potato,20
20-11-2014,RAJKOT,Potato,28
20-11-2014,BHOPAL,Potato,28
20-11-2014,INDORE,Potato,35
20-11-2014,GWALIOR,Potato,30
20-11-2014,JABALPUR,Potato,28
20-11-2014,REWA,Potato,30
20-11-2014,SAGAR,Potato,35
20-11-2014,MUMBAI,Potato,32
20-11-2014,NAGPUR,Potato,21
20-11-2014,JAIPUR,Potato,25
20-11-2014,JODHPUR,Potato,25
20-11-2014,KOTA,Potato,20
20-11-2014,PATNA,Potato,27
20-11-2014,BHAGALPUR,Potato,24
20-11-2014,PURNIA,Potato,NA
20-11-2014,RANCHI,Potato,28
20-11-2014,BHUBANESHWAR,Potato,26
20-11-2014,CUTTACK,Potato,28
20-11-2014,SAMBALPUR,Potato,28
20-11-2014,ROURKELA,Potato,28
20-11-2014,KOLKATA,Potato,22
20-11-2014,SILIGURI,Potato,23
20-11-2014,PORT BLAIR,Potato,30
20-11-2014,ITANAGAR,Potato,NA
20-11-2014,GUWAHATI,Potato,26
20-11-2014,SHILLONG,Potato,27
20-11-2014,AIZWAL,Potato,45
20-11-2014,DIMAPUR,Potato,NA
20-11-2014,AGARTALA,Potato,NA
20-11-2014,VIJAYWADA,Potato,32
20-11-2014,VISAKHAPATNAM,Potato,34
20-11-2014,BENGALURU,Potato,27
20-11-2014,DHARWAD,Potato,33
20-11-2014,T.PURAM,Potato,40
20-11-2014,ERNAKULAM,Potato,40
20-11-2014,KOZHIKODE,Potato,33
20-11-2014,PUDUCHERRY,Potato,36
20-11-2014,CHENNAI,Potato,29
20-11-2014,DINDIGUL,Potato,30
20-11-2014,THIRUCHIRAPALLI,Potato,35
20-11-2014,COIMBATORE,Potato,35
20-11-2014,TIRUNELVELI,Potato,34
20-11-2014,HYDERABAD,Potato,35
21-11-2014,CHANDIGARH,Potato,26
21-11-2014,DELHI,Potato,30
21-11-2014,HISAR,Potato,22
21-11-2014,KARNAL,Potato,28
21-11-2014,PANCHKULA,Potato,25
21-11-2014,GURGAON,Potato,30
21-11-2014,SHIMLA,Potato,30
21-11-2014,MANDI,Potato,28
21-11-2014,SRINAGAR,Potato,NA
21-11-2014,JAMMU,Potato,30
21-11-2014,AMRITSAR,Potato,35
21-11-2014,LUDHIANA,Potato,24
21-11-2014,BATHINDA,Potato,25
21-11-2014,LUCKNOW,Potato,30
21-11-2014,KANPUR,Potato,25
21-11-2014,VARANASI,Potato,30
21-11-2014,AGRA,Potato,30
21-11-2014,DEHRADUN,Potato,30
21-11-2014,RAIPUR,Potato,30
21-11-2014,PANAJI,Potato,40
21-11-2014,AHMEDABAD,Potato,20
21-11-2014,RAJKOT,Potato,26
21-11-2014,BHOPAL,Potato,28
21-11-2014,INDORE,Potato,35
21-11-2014,GWALIOR,Potato,30
21-11-2014,JABALPUR,Potato,28
21-11-2014,REWA,Potato,30
21-11-2014,SAGAR,Potato,35
21-11-2014,MUMBAI,Potato,32
21-11-2014,NAGPUR,Potato,21
21-11-2014,JAIPUR,Potato,25
21-11-2014,JODHPUR,Potato,25
21-11-2014,KOTA,Potato,20
21-11-2014,PATNA,Potato,27
21-11-2014,BHAGALPUR,Potato,24
21-11-2014,PURNIA,Potato,24
21-11-2014,RANCHI,Potato,28
21-11-2014,BHUBANESHWAR,Potato,26
21-11-2014,CUTTACK,Potato,28
21-11-2014,SAMBALPUR,Potato,28
21-11-2014,ROURKELA,Potato,28
21-11-2014,KOLKATA,Potato,22
21-11-2014,SILIGURI,Potato,23
21-11-2014,PORT BLAIR,Potato,30
21-11-2014,ITANAGAR,Potato,NA
21-11-2014,GUWAHATI,Potato,26
21-11-2014,SHILLONG,Potato,27
21-11-2014,AIZWAL,Potato,45
21-11-2014,DIMAPUR,Potato,NA
21-11-2014,AGARTALA,Potato,28
21-11-2014,VIJAYWADA,Potato,32
21-11-2014,VISAKHAPATNAM,Potato,34
21-11-2014,BENGALURU,Potato,NA
21-11-2014,DHARWAD,Potato,33
21-11-2014,T.PURAM,Potato,40
21-11-2014,ERNAKULAM,Potato,40
21-11-2014,KOZHIKODE,Potato,33
21-11-2014,PUDUCHERRY,Potato,36
21-11-2014,CHENNAI,Potato,29
21-11-2014,DINDIGUL,Potato,30
21-11-2014,THIRUCHIRAPALLI,Potato,35
21-11-2014,COIMBATORE,Potato,35
21-11-2014,TIRUNELVELI,Potato,34
21-11-2014,HYDERABAD,Potato,35
24-11-2014,CHANDIGARH,Potato,26
24-11-2014,DELHI,Potato,30
24-11-2014,HISAR,Potato,22
24-11-2014,KARNAL,Potato,27
24-11-2014,PANCHKULA,Potato,25
24-11-2014,GURGAON,Potato,30
24-11-2014,SHIMLA,Potato,30
24-11-2014,MANDI,Potato,28
24-11-2014,SRINAGAR,Potato,NA
24-11-2014,JAMMU,Potato,30
24-11-2014,AMRITSAR,Potato,33
24-11-2014,LUDHIANA,Potato,NA
24-11-2014,BATHINDA,Potato,NA
24-11-2014,LUCKNOW,Potato,NA
24-11-2014,KANPUR,Potato,NA
24-11-2014,VARANASI,Potato,NA
24-11-2014,AGRA,Potato,NA
24-11-2014,DEHRADUN,Potato,NA
24-11-2014,RAIPUR,Potato,30
24-11-2014,PANAJI,Potato,40
24-11-2014,AHMEDABAD,Potato,20
24-11-2014,RAJKOT,Potato,28
24-11-2014,BHOPAL,Potato,28
24-11-2014,INDORE,Potato,35
24-11-2014,GWALIOR,Potato,30
24-11-2014,JABALPUR,Potato,29
24-11-2014,REWA,Potato,30
24-11-2014,SAGAR,Potato,35
24-11-2014,MUMBAI,Potato,32
24-11-2014,NAGPUR,Potato,21
24-11-2014,JAIPUR,Potato,25
24-11-2014,JODHPUR,Potato,25
24-11-2014,KOTA,Potato,20
24-11-2014,PATNA,Potato,27
24-11-2014,BHAGALPUR,Potato,NA
24-11-2014,PURNIA,Potato,NA
24-11-2014,RANCHI,Potato,28
24-11-2014,BHUBANESHWAR,Potato,26
24-11-2014,CUTTACK,Potato,28
24-11-2014,SAMBALPUR,Potato,26
24-11-2014,ROURKELA,Potato,25
24-11-2014,KOLKATA,Potato,22
24-11-2014,SILIGURI,Potato,23
24-11-2014,PORT BLAIR,Potato,30
24-11-2014,ITANAGAR,Potato,NA
24-11-2014,GUWAHATI,Potato,NA
24-11-2014,SHILLONG,Potato,27
24-11-2014,AIZWAL,Potato,45
24-11-2014,DIMAPUR,Potato,35
24-11-2014,AGARTALA,Potato,28
24-11-2014,VIJAYWADA,Potato,32
24-11-2014,VISAKHAPATNAM,Potato,34
24-11-2014,BENGALURU,Potato,26
24-11-2014,DHARWAD,Potato,33
24-11-2014,T.PURAM,Potato,40
24-11-2014,ERNAKULAM,Potato,40
24-11-2014,KOZHIKODE,Potato,33
24-11-2014,PUDUCHERRY,Potato,34
24-11-2014,CHENNAI,Potato,24
24-11-2014,DINDIGUL,Potato,30
24-11-2014,THIRUCHIRAPALLI,Potato,35
24-11-2014,COIMBATORE,Potato,35
24-11-2014,TIRUNELVELI,Potato,32
24-11-2014,HYDERABAD,Potato,35
25-11-2014,CHANDIGARH,Potato,26
25-11-2014,DELHI,Potato,31
25-11-2014,HISAR,Potato,22
25-11-2014,KARNAL,Potato,26
25-11-2014,PANCHKULA,Potato,25
25-11-2014,GURGAON,Potato,30
25-11-2014,SHIMLA,Potato,30
25-11-2014,MANDI,Potato,28
25-11-2014,SRINAGAR,Potato,30
25-11-2014,JAMMU,Potato,NA
25-11-2014,AMRITSAR,Potato,32
25-11-2014,LUDHIANA,Potato,24
25-11-2014,BATHINDA,Potato,24
25-11-2014,LUCKNOW,Potato,30
25-11-2014,KANPUR,Potato,25
25-11-2014,VARANASI,Potato,30
25-11-2014,AGRA,Potato,30
25-11-2014,DEHRADUN,Potato,30
25-11-2014,RAIPUR,Potato,30
25-11-2014,PANAJI,Potato,NA
25-11-2014,AHMEDABAD,Potato,20
25-11-2014,RAJKOT,Potato,28
25-11-2014,BHOPAL,Potato,NA
25-11-2014,INDORE,Potato,37
25-11-2014,GWALIOR,Potato,NA
25-11-2014,JABALPUR,Potato,29
25-11-2014,REWA,Potato,30
25-11-2014,SAGAR,Potato,35
25-11-2014,MUMBAI,Potato,32
25-11-2014,NAGPUR,Potato,21
25-11-2014,JAIPUR,Potato,25
25-11-2014,JODHPUR,Potato,25
25-11-2014,KOTA,Potato,20
25-11-2014,PATNA,Potato,27
25-11-2014,BHAGALPUR,Potato,28
25-11-2014,PURNIA,Potato,NA
25-11-2014,RANCHI,Potato,28
25-11-2014,BHUBANESHWAR,Potato,24
25-11-2014,CUTTACK,Potato,27
25-11-2014,SAMBALPUR,Potato,26
25-11-2014,ROURKELA,Potato,25
25-11-2014,KOLKATA,Potato,22
25-11-2014,SILIGURI,Potato,NA
25-11-2014,PORT BLAIR,Potato,30
25-11-2014,ITANAGAR,Potato,NA
25-11-2014,GUWAHATI,Potato,26
25-11-2014,SHILLONG,Potato,27
25-11-2014,AIZWAL,Potato,45
25-11-2014,DIMAPUR,Potato,NA
25-11-2014,AGARTALA,Potato,28
25-11-2014,VIJAYWADA,Potato,32
25-11-2014,VISAKHAPATNAM,Potato,34
25-11-2014,BENGALURU,Potato,26
25-11-2014,DHARWAD,Potato,30
25-11-2014,T.PURAM,Potato,40
25-11-2014,ERNAKULAM,Potato,40
25-11-2014,KOZHIKODE,Potato,33
25-11-2014,PUDUCHERRY,Potato,32
25-11-2014,CHENNAI,Potato,26
25-11-2014,DINDIGUL,Potato,30
25-11-2014,THIRUCHIRAPALLI,Potato,30
25-11-2014,COIMBATORE,Potato,35
25-11-2014,TIRUNELVELI,Potato,32
25-11-2014,HYDERABAD,Potato,35
26-11-2014,CHANDIGARH,Potato,26
26-11-2014,DELHI,Potato,31
26-11-2014,HISAR,Potato,22
26-11-2014,KARNAL,Potato,26
26-11-2014,PANCHKULA,Potato,25
26-11-2014,GURGAON,Potato,30
26-11-2014,SHIMLA,Potato,30
26-11-2014,MANDI,Potato,28
26-11-2014,SRINAGAR,Potato,35
26-11-2014,JAMMU,Potato,NA
26-11-2014,AMRITSAR,Potato,32
26-11-2014,LUDHIANA,Potato,24
26-11-2014,BATHINDA,Potato,24
26-11-2014,LUCKNOW,Potato,30
26-11-2014,KANPUR,Potato,25
26-11-2014,VARANASI,Potato,30
26-11-2014,AGRA,Potato,30
26-11-2014,DEHRADUN,Potato,30
26-11-2014,RAIPUR,Potato,30
26-11-2014,PANAJI,Potato,40
26-11-2014,AHMEDABAD,Potato,20
26-11-2014,RAJKOT,Potato,27
26-11-2014,BHOPAL,Potato,NA
26-11-2014,INDORE,Potato,37
26-11-2014,GWALIOR,Potato,30
26-11-2014,JABALPUR,Potato,NA
26-11-2014,REWA,Potato,30
26-11-2014,SAGAR,Potato,35
26-11-2014,MUMBAI,Potato,32
26-11-2014,NAGPUR,Potato,21
26-11-2014,JAIPUR,Potato,28
26-11-2014,JODHPUR,Potato,30
26-11-2014,KOTA,Potato,NA
26-11-2014,PATNA,Potato,27
26-11-2014,BHAGALPUR,Potato,26
26-11-2014,PURNIA,Potato,NA
26-11-2014,RANCHI,Potato,28
26-11-2014,BHUBANESHWAR,Potato,24
26-11-2014,CUTTACK,Potato,27
26-11-2014,SAMBALPUR,Potato,26
26-11-2014,ROURKELA,Potato,25
26-11-2014,KOLKATA,Potato,22
26-11-2014,SILIGURI,Potato,24
26-11-2014,PORT BLAIR,Potato,30
26-11-2014,ITANAGAR,Potato,NA
26-11-2014,GUWAHATI,Potato,26
26-11-2014,SHILLONG,Potato,NA
26-11-2014,AIZWAL,Potato,46
26-11-2014,DIMAPUR,Potato,35
26-11-2014,AGARTALA,Potato,28
26-11-2014,VIJAYWADA,Potato,32
26-11-2014,VISAKHAPATNAM,Potato,32
26-11-2014,BENGALURU,Potato,26
26-11-2014,DHARWAD,Potato,30
26-11-2014,T.PURAM,Potato,40
26-11-2014,ERNAKULAM,Potato,40
26-11-2014,KOZHIKODE,Potato,33
26-11-2014,PUDUCHERRY,Potato,30
26-11-2014,CHENNAI,Potato,23
26-11-2014,DINDIGUL,Potato,30
26-11-2014,THIRUCHIRAPALLI,Potato,30
26-11-2014,COIMBATORE,Potato,35
26-11-2014,TIRUNELVELI,Potato,32
26-11-2014,HYDERABAD,Potato,34
27-11-2014,CHANDIGARH,Potato,26
27-11-2014,DELHI,Potato,31
27-11-2014,HISAR,Potato,22
27-11-2014,KARNAL,Potato,26
27-11-2014,PANCHKULA,Potato,25
27-11-2014,GURGAON,Potato,30
27-11-2014,SHIMLA,Potato,30
27-11-2014,MANDI,Potato,28
27-11-2014,SRINAGAR,Potato,30
27-11-2014,JAMMU,Potato,NA
27-11-2014,AMRITSAR,Potato,31
27-11-2014,LUDHIANA,Potato,NA
27-11-2014,BATHINDA,Potato,21
27-11-2014,LUCKNOW,Potato,30
27-11-2014,KANPUR,Potato,NA
27-11-2014,VARANASI,Potato,30
27-11-2014,AGRA,Potato,NA
27-11-2014,DEHRADUN,Potato,30
27-11-2014,RAIPUR,Potato,30
27-11-2014,PANAJI,Potato,40
27-11-2014,AHMEDABAD,Potato,20
27-11-2014,RAJKOT,Potato,25
27-11-2014,BHOPAL,Potato,28
27-11-2014,INDORE,Potato,37
27-11-2014,GWALIOR,Potato,NA
27-11-2014,JABALPUR,Potato,29
27-11-2014,REWA,Potato,30
27-11-2014,SAGAR,Potato,35
27-11-2014,MUMBAI,Potato,32
27-11-2014,NAGPUR,Potato,21
27-11-2014,JAIPUR,Potato,25
27-11-2014,JODHPUR,Potato,30
27-11-2014,KOTA,Potato,NA
27-11-2014,PATNA,Potato,27
27-11-2014,BHAGALPUR,Potato,NA
27-11-2014,PURNIA,Potato,NA
27-11-2014,RANCHI,Potato,28
27-11-2014,BHUBANESHWAR,Potato,25
27-11-2014,CUTTACK,Potato,26
27-11-2014,SAMBALPUR,Potato,26
27-11-2014,ROURKELA,Potato,25
27-11-2014,KOLKATA,Potato,22
27-11-2014,SILIGURI,Potato,24
27-11-2014,PORT BLAIR,Potato,30
27-11-2014,ITANAGAR,Potato,NA
27-11-2014,GUWAHATI,Potato,30
27-11-2014,SHILLONG,Potato,27
27-11-2014,AIZWAL,Potato,46
27-11-2014,DIMAPUR,Potato,35
27-11-2014,AGARTALA,Potato,28
27-11-2014,VIJAYWADA,Potato,32
27-11-2014,VISAKHAPATNAM,Potato,32
27-11-2014,BENGALURU,Potato,26
27-11-2014,DHARWAD,Potato,30
27-11-2014,T.PURAM,Potato,40
27-11-2014,ERNAKULAM,Potato,40
27-11-2014,KOZHIKODE,Potato,33
27-11-2014,PUDUCHERRY,Potato,30
27-11-2014,CHENNAI,Potato,27
27-11-2014,DINDIGUL,Potato,30
27-11-2014,THIRUCHIRAPALLI,Potato,30
27-11-2014,COIMBATORE,Potato,35
27-11-2014,TIRUNELVELI,Potato,32
27-11-2014,HYDERABAD,Potato,34
28-11-2014,CHANDIGARH,Potato,26
28-11-2014,DELHI,Potato,29
28-11-2014,HISAR,Potato,22
28-11-2014,KARNAL,Potato,25
28-11-2014,PANCHKULA,Potato,25
28-11-2014,GURGAON,Potato,30
28-11-2014,SHIMLA,Potato,20
28-11-2014,MANDI,Potato,28
28-11-2014,SRINAGAR,Potato,NA
28-11-2014,JAMMU,Potato,25
28-11-2014,AMRITSAR,Potato,31
28-11-2014,LUDHIANA,Potato,24
28-11-2014,BATHINDA,Potato,21
28-11-2014,LUCKNOW,Potato,30
28-11-2014,KANPUR,Potato,25
28-11-2014,VARANASI,Potato,30
28-11-2014,AGRA,Potato,25
28-11-2014,DEHRADUN,Potato,25
28-11-2014,RAIPUR,Potato,30
28-11-2014,PANAJI,Potato,40
28-11-2014,AHMEDABAD,Potato,20
28-11-2014,RAJKOT,Potato,25
28-11-2014,BHOPAL,Potato,28
28-11-2014,INDORE,Potato,37
28-11-2014,GWALIOR,Potato,30
28-11-2014,JABALPUR,Potato,28
28-11-2014,REWA,Potato,NA
28-11-2014,SAGAR,Potato,NA
28-11-2014,MUMBAI,Potato,32
28-11-2014,NAGPUR,Potato,21
28-11-2014,JAIPUR,Potato,25
28-11-2014,JODHPUR,Potato,30
28-11-2014,KOTA,Potato,20
28-11-2014,PATNA,Potato,23
28-11-2014,BHAGALPUR,Potato,26
28-11-2014,PURNIA,Potato,NA
28-11-2014,RANCHI,Potato,28
28-11-2014,BHUBANESHWAR,Potato,25
28-11-2014,CUTTACK,Potato,26
28-11-2014,SAMBALPUR,Potato,26
28-11-2014,ROURKELA,Potato,25
28-11-2014,KOLKATA,Potato,22
28-11-2014,SILIGURI,Potato,24
28-11-2014,PORT BLAIR,Potato,30
28-11-2014,ITANAGAR,Potato,NA
28-11-2014,GUWAHATI,Potato,30
28-11-2014,SHILLONG,Potato,27
28-11-2014,AIZWAL,Potato,46
28-11-2014,DIMAPUR,Potato,35
28-11-2014,AGARTALA,Potato,28
28-11-2014,VIJAYWADA,Potato,32
28-11-2014,VISAKHAPATNAM,Potato,32
28-11-2014,BENGALURU,Potato,27
28-11-2014,DHARWAD,Potato,30
28-11-2014,T.PURAM,Potato,40
28-11-2014,ERNAKULAM,Potato,40
28-11-2014,KOZHIKODE,Potato,33
28-11-2014,PUDUCHERRY,Potato,30
28-11-2014,CHENNAI,Potato,24
28-11-2014,DINDIGUL,Potato,30
28-11-2014,THIRUCHIRAPALLI,Potato,30
28-11-2014,COIMBATORE,Potato,35
28-11-2014,TIRUNELVELI,Potato,34
28-11-2014,HYDERABAD,Potato,34
01-12-2014,CHANDIGARH,Potato,26
01-12-2014,DELHI,Potato,28
01-12-2014,HISAR,Potato,23
01-12-2014,KARNAL,Potato,23
01-12-2014,PANCHKULA,Potato,25
01-12-2014,GURGAON,Potato,30
01-12-2014,SHIMLA,Potato,20
01-12-2014,MANDI,Potato,26
01-12-2014,SRINAGAR,Potato,30
01-12-2014,JAMMU,Potato,20
01-12-2014,AMRITSAR,Potato,31
01-12-2014,LUDHIANA,Potato,24
01-12-2014,BATHINDA,Potato,21
01-12-2014,LUCKNOW,Potato,30
01-12-2014,KANPUR,Potato,25
01-12-2014,VARANASI,Potato,25
01-12-2014,AGRA,Potato,25
01-12-2014,DEHRADUN,Potato,25
01-12-2014,RAIPUR,Potato,30
01-12-2014,PANAJI,Potato,NA
01-12-2014,AHMEDABAD,Potato,20
01-12-2014,RAJKOT,Potato,27
01-12-2014,BHOPAL,Potato,25
01-12-2014,INDORE,Potato,37
01-12-2014,GWALIOR,Potato,25
01-12-2014,JABALPUR,Potato,28
01-12-2014,REWA,Potato,30
01-12-2014,SAGAR,Potato,NA
01-12-2014,MUMBAI,Potato,32
01-12-2014,NAGPUR,Potato,21
01-12-2014,JAIPUR,Potato,25
01-12-2014,JODHPUR,Potato,20
01-12-2014,KOTA,Potato,20
01-12-2014,PATNA,Potato,23
01-12-2014,BHAGALPUR,Potato,24
01-12-2014,PURNIA,Potato,NA
01-12-2014,RANCHI,Potato,28
01-12-2014,BHUBANESHWAR,Potato,22
01-12-2014,CUTTACK,Potato,25
01-12-2014,SAMBALPUR,Potato,25
01-12-2014,ROURKELA,Potato,25
01-12-2014,KOLKATA,Potato,22
01-12-2014,SILIGURI,Potato,26
01-12-2014,PORT BLAIR,Potato,NA
01-12-2014,ITANAGAR,Potato,NA
01-12-2014,GUWAHATI,Potato,30
01-12-2014,SHILLONG,Potato,27
01-12-2014,AIZWAL,Potato,NA
01-12-2014,DIMAPUR,Potato,NA
01-12-2014,AGARTALA,Potato,26
01-12-2014,VIJAYWADA,Potato,32
01-12-2014,VISAKHAPATNAM,Potato,32
01-12-2014,BENGALURU,Potato,27
01-12-2014,DHARWAD,Potato,30
01-12-2014,T.PURAM,Potato,NA
01-12-2014,ERNAKULAM,Potato,NA
01-12-2014,KOZHIKODE,Potato,NA
01-12-2014,PUDUCHERRY,Potato,33
01-12-2014,CHENNAI,Potato,28
01-12-2014,DINDIGUL,Potato,30
01-12-2014,THIRUCHIRAPALLI,Potato,30
01-12-2014,COIMBATORE,Potato,30
01-12-2014,TIRUNELVELI,Potato,34
01-12-2014,HYDERABAD,Potato,34
02-12-2014,CHANDIGARH,Potato,26
02-12-2014,DELHI,Potato,27
02-12-2014,HISAR,Potato,23
02-12-2014,KARNAL,Potato,23
02-12-2014,PANCHKULA,Potato,25
02-12-2014,GURGAON,Potato,30
02-12-2014,SHIMLA,Potato,20
02-12-2014,MANDI,Potato,26
02-12-2014,SRINAGAR,Potato,30
02-12-2014,JAMMU,Potato,20
02-12-2014,AMRITSAR,Potato,30
02-12-2014,LUDHIANA,Potato,24
02-12-2014,BATHINDA,Potato,14
02-12-2014,LUCKNOW,Potato,30
02-12-2014,KANPUR,Potato,15
02-12-2014,VARANASI,Potato,25
02-12-2014,AGRA,Potato,25
02-12-2014,DEHRADUN,Potato,25
02-12-2014,RAIPUR,Potato,30
02-12-2014,PANAJI,Potato,40
02-12-2014,AHMEDABAD,Potato,20
02-12-2014,RAJKOT,Potato,28
02-12-2014,BHOPAL,Potato,NA
02-12-2014,INDORE,Potato,35
02-12-2014,GWALIOR,Potato,25
02-12-2014,JABALPUR,Potato,28
02-12-2014,REWA,Potato,30
02-12-2014,SAGAR,Potato,NA
02-12-2014,MUMBAI,Potato,32
02-12-2014,NAGPUR,Potato,21
02-12-2014,JAIPUR,Potato,22
02-12-2014,JODHPUR,Potato,20
02-12-2014,KOTA,Potato,20
02-12-2014,PATNA,Potato,23
02-12-2014,BHAGALPUR,Potato,24
02-12-2014,PURNIA,Potato,NA
02-12-2014,RANCHI,Potato,20
02-12-2014,BHUBANESHWAR,Potato,23
02-12-2014,CUTTACK,Potato,24
02-12-2014,SAMBALPUR,Potato,24
02-12-2014,ROURKELA,Potato,24
02-12-2014,KOLKATA,Potato,22
02-12-2014,SILIGURI,Potato,26
02-12-2014,PORT BLAIR,Potato,32
02-12-2014,ITANAGAR,Potato,NA
02-12-2014,GUWAHATI,Potato,NA
02-12-2014,SHILLONG,Potato,27
02-12-2014,AIZWAL,Potato,NA
02-12-2014,DIMAPUR,Potato,NA
02-12-2014,AGARTALA,Potato,26
02-12-2014,VIJAYWADA,Potato,32
02-12-2014,VISAKHAPATNAM,Potato,32
02-12-2014,BENGALURU,Potato,27
02-12-2014,DHARWAD,Potato,28
02-12-2014,T.PURAM,Potato,40
02-12-2014,ERNAKULAM,Potato,36
02-12-2014,KOZHIKODE,Potato,33
02-12-2014,PUDUCHERRY,Potato,33
02-12-2014,CHENNAI,Potato,28
02-12-2014,DINDIGUL,Potato,30
02-12-2014,THIRUCHIRAPALLI,Potato,30
02-12-2014,COIMBATORE,Potato,30
02-12-2014,TIRUNELVELI,Potato,34
02-12-2014,HYDERABAD,Potato,34
03-12-2014,CHANDIGARH,Potato,26
03-12-2014,DELHI,Potato,27
03-12-2014,HISAR,Potato,23
03-12-2014,KARNAL,Potato,23
03-12-2014,PANCHKULA,Potato,25
03-12-2014,GURGAON,Potato,30
03-12-2014,SHIMLA,Potato,20
03-12-2014,MANDI,Potato,26
03-12-2014,SRINAGAR,Potato,30
03-12-2014,JAMMU,Potato,NA
03-12-2014,AMRITSAR,Potato,30
03-12-2014,LUDHIANA,Potato,24
03-12-2014,BATHINDA,Potato,14
03-12-2014,LUCKNOW,Potato,30
03-12-2014,KANPUR,Potato,15
03-12-2014,VARANASI,Potato,25
03-12-2014,AGRA,Potato,25
03-12-2014,DEHRADUN,Potato,25
03-12-2014,RAIPUR,Potato,30
03-12-2014,PANAJI,Potato,NA
03-12-2014,AHMEDABAD,Potato,20
03-12-2014,RAJKOT,Potato,28
03-12-2014,BHOPAL,Potato,NA
03-12-2014,INDORE,Potato,35
03-12-2014,GWALIOR,Potato,25
03-12-2014,JABALPUR,Potato,28
03-12-2014,REWA,Potato,30
03-12-2014,SAGAR,Potato,35
03-12-2014,MUMBAI,Potato,32
03-12-2014,NAGPUR,Potato,21
03-12-2014,JAIPUR,Potato,20
03-12-2014,JODHPUR,Potato,20
03-12-2014,KOTA,Potato,20
03-12-2014,PATNA,Potato,23
03-12-2014,BHAGALPUR,Potato,24
03-12-2014,PURNIA,Potato,22
03-12-2014,RANCHI,Potato,20
03-12-2014,BHUBANESHWAR,Potato,23
03-12-2014,CUTTACK,Potato,24
03-12-2014,SAMBALPUR,Potato,24
03-12-2014,ROURKELA,Potato,24
03-12-2014,KOLKATA,Potato,22
03-12-2014,SILIGURI,Potato,26
03-12-2014,PORT BLAIR,Potato,32
03-12-2014,ITANAGAR,Potato,NA
03-12-2014,GUWAHATI,Potato,28
03-12-2014,SHILLONG,Potato,27
03-12-2014,AIZWAL,Potato,NA
03-12-2014,DIMAPUR,Potato,35
03-12-2014,AGARTALA,Potato,NA
03-12-2014,VIJAYWADA,Potato,32
03-12-2014,VISAKHAPATNAM,Potato,32
03-12-2014,BENGALURU,Potato,27
03-12-2014,DHARWAD,Potato,28
03-12-2014,T.PURAM,Potato,40
03-12-2014,ERNAKULAM,Potato,36
03-12-2014,KOZHIKODE,Potato,33
03-12-2014,PUDUCHERRY,Potato,33
03-12-2014,CHENNAI,Potato,27
03-12-2014,DINDIGUL,Potato,30
03-12-2014,THIRUCHIRAPALLI,Potato,30
03-12-2014,COIMBATORE,Potato,30
03-12-2014,TIRUNELVELI,Potato,34
03-12-2014,HYDERABAD,Potato,34
04-12-2014,CHANDIGARH,Potato,26
04-12-2014,DELHI,Potato,24
04-12-2014,HISAR,Potato,23
04-12-2014,KARNAL,Potato,23
04-12-2014,PANCHKULA,Potato,25
04-12-2014,GURGAON,Potato,30
04-12-2014,SHIMLA,Potato,20
04-12-2014,MANDI,Potato,26
04-12-2014,SRINAGAR,Potato,35
04-12-2014,JAMMU,Potato,18
04-12-2014,AMRITSAR,Potato,30
04-12-2014,LUDHIANA,Potato,24
04-12-2014,BATHINDA,Potato,14
04-12-2014,LUCKNOW,Potato,30
04-12-2014,KANPUR,Potato,15
04-12-2014,VARANASI,Potato,25
04-12-2014,AGRA,Potato,25
04-12-2014,DEHRADUN,Potato,25
04-12-2014,RAIPUR,Potato,30
04-12-2014,PANAJI,Potato,43
04-12-2014,AHMEDABAD,Potato,23
